,srcip,srcport,dstip,dstport,proto,total_fpackets,total_fvolume,total_bpackets,total_bvolume,min_fpktl,mean_fpktl,max_fpktl,std_fpktl,min_bpktl,mean_bpktl,max_bpktl,std_bpktl,min_fiat,mean_fiat,max_fiat,std_fiat,min_biat,mean_biat,max_biat,std_biat,duration,min_active,mean_active,max_active,std_active,min_idle,mean_idle,max_idle,std_idle,sflow_fpackets,sflow_fbytes,sflow_bpackets,sflow_bbytes,fpsh_cnt,bpsh_cnt,furg_cnt,burg_cnt,total_fhlen,total_bhlen,dscp,label,total_bytes,total_packets,total_bits,bpp,bps,pps,var_iat,avg_iat,pct_packets_pushed,avg_payload_length,iopr
1819,64.31.13.148,1531,147.32.84.170,3389,6,64,4391,95,10042,40,68,581,94,40,105,889,136,0,0,1,0,0,0,1,0,5,5,5,5,0,0,0,0,0,64,4391,95,10042,17,88,0,0,2572,3824,0,1,14433,159,115464,90.77358490566037,3848800000.0,5300000.0,0.0,0.0,0.4025157232704403,50.54716981132076,1.484375
1820,64.31.13.148,1701,147.32.84.170,3389,6,64,4310,95,10050,40,67,581,94,40,105,889,136,0,0,1,0,0,0,1,0,6,6,6,6,0,0,0,0,0,64,4310,95,10050,17,88,0,0,2572,3824,0,1,14360,159,114880,90.31446540880503,3191111111.111111,4416666.666666667,0.0,0.0,0.4025157232704403,50.088050314465406,1.484375
1821,64.31.13.148,1845,147.32.84.170,3389,6,64,4429,95,10060,40,69,581,95,40,105,889,136,1,0,1,0,0,0,2,0,6,6,6,6,0,0,0,0,0,64,4429,95,10060,17,88,0,0,2572,3824,0,1,14489,159,115912,91.12578616352201,3219777777.7777777,4416666.666666667,0.0,0.0,0.4025157232704403,50.899371069182386,1.484375
1822,64.31.13.148,2010,147.32.84.170,3389,6,64,4355,95,10042,40,68,581,95,40,105,889,136,1,0,1,0,0,0,1,0,6,6,6,6,0,0,0,0,0,64,4355,95,10042,17,88,0,0,2572,3824,0,1,14397,159,115176,90.54716981132076,3199333333.333333,4416666.666666667,0.0,0.0,0.4025157232704403,50.320754716981135,1.484375
1823,64.31.13.148,2170,147.32.84.170,3389,6,64,4396,95,10050,40,68,581,95,40,105,889,136,0,0,1,0,0,0,1,0,5,5,5,5,0,0,0,0,0,64,4396,95,10050,17,88,0,0,2572,3824,0,1,14446,159,115568,90.85534591194968,3852266666.6666665,5300000.0,0.0,0.0,0.4025157232704403,50.62893081761006,1.484375
1824,64.31.13.148,2337,147.32.84.170,3389,6,64,4335,95,10038,40,67,581,94,40,105,889,136,0,0,1,0,0,0,1,0,6,6,6,6,0,0,0,0,0,64,4335,95,10038,17,88,0,0,2572,3824,0,1,14373,159,114984,90.39622641509433,3194000000.0,4416666.666666667,0.0,0.0,0.4025157232704403,50.16981132075472,1.484375
1825,64.31.13.148,2510,147.32.84.170,3389,6,64,4452,95,10044,40,69,581,96,40,105,889,136,0,0,1,0,0,0,1,0,6,6,6,6,0,0,0,0,0,64,4452,95,10044,17,88,0,0,2572,3824,0,1,14496,159,115968,91.16981132075472,3221333333.333333,4416666.666666667,0.0,0.0,0.4025157232704403,50.943396226415096,1.484375
1826,64.31.13.148,2687,147.32.84.170,3389,6,64,4375,95,10050,40,68,581,94,40,105,889,136,1,0,1,0,0,0,1,0,6,6,6,6,0,0,0,0,0,64,4375,95,10050,17,88,0,0,2572,3824,0,1,14425,159,115400,90.72327044025157,3205555555.5555553,4416666.666666667,0.0,0.0,0.4025157232704403,50.496855345911946,1.484375
1827,64.31.13.148,2860,147.32.84.170,3389,6,64,4338,95,10046,40,67,581,94,40,105,889,136,0,0,1,0,0,0,1,0,5,5,5,5,0,0,0,0,0,64,4338,95,10046,17,88,0,0,2572,3824,0,1,14384,159,115072,90.46540880503144,3835733333.333333,5300000.0,0.0,0.0,0.4025157232704403,50.23899371069182,1.484375
1828,64.31.13.148,3032,147.32.84.170,3389,6,64,4393,95,10056,40,68,581,95,40,105,889,136,0,0,1,0,0,0,1,0,6,6,6,6,0,0,0,0,0,64,4393,95,10056,17,88,0,0,2572,3824,0,1,14449,159,115592,90.87421383647799,3210888888.888889,4416666.666666667,0.0,0.0,0.4025157232704403,50.64779874213836,1.484375
1829,64.31.13.148,3185,147.32.84.170,3389,6,64,4320,95,10050,40,67,581,94,40,105,889,136,1,0,1,0,0,0,2,0,6,6,6,6,0,0,0,0,0,64,4320,95,10050,17,88,0,0,2572,3824,0,1,14370,159,114960,90.37735849056604,3193333333.333333,4416666.666666667,0.0,0.0,0.4025157232704403,50.15094339622642,1.484375
1830,64.31.13.148,3346,147.32.84.170,3389,6,64,4365,95,10042,40,68,581,94,40,105,889,136,0,0,1,0,0,0,1,0,5,5,5,5,0,0,0,0,0,64,4365,95,10042,17,88,0,0,2572,3824,0,1,14407,159,115256,90.61006289308176,3841866666.6666665,5300000.0,0.0,0.0,0.4025157232704403,50.38364779874214,1.484375
1831,64.31.13.148,3489,147.32.84.170,3389,6,64,4524,95,10046,40,70,581,96,40,105,889,136,0,0,1,0,0,0,1,0,6,6,6,6,0,0,0,0,0,64,4524,95,10046,17,88,0,0,2572,3824,0,1,14570,159,116560,91.63522012578616,3237777777.7777777,4416666.666666667,0.0,0.0,0.4025157232704403,51.40880503144654,1.484375
1832,64.31.13.148,3684,147.32.84.170,3389,6,64,4295,95,10050,40,67,581,93,40,105,889,136,0,0,1,0,0,0,2,0,5,5,5,5,0,0,0,0,0,64,4295,95,10050,17,88,0,0,2572,3824,0,1,14345,159,114760,90.22012578616352,3825333333.333333,5300000.0,0.0,0.0,0.4025157232704403,49.9937106918239,1.484375
1833,64.31.13.148,3829,147.32.84.170,3389,6,64,4358,95,10050,40,68,581,93,40,105,889,136,0,0,1,0,0,0,1,0,6,6,6,6,0,0,0,0,0,64,4358,95,10050,17,88,0,0,2572,3824,0,1,14408,159,115264,90.61635220125787,3201777777.7777777,4416666.666666667,0.0,0.0,0.4025157232704403,50.38993710691824,1.484375
1834,64.31.13.148,4017,147.32.84.170,3389,6,64,4355,95,10042,40,68,581,93,40,105,889,136,0,0,1,0,0,0,1,0,5,5,5,5,0,0,0,0,0,64,4355,95,10042,17,88,0,0,2572,3824,0,1,14397,159,115176,90.54716981132076,3839200000.0,5300000.0,0.0,0.0,0.4025157232704403,50.320754716981135,1.484375
1835,64.31.13.148,4154,147.32.84.170,3389,6,64,4294,95,10044,40,67,581,93,40,105,889,136,0,0,1,0,0,0,1,0,6,6,6,6,0,0,0,0,0,64,4294,95,10044,17,88,0,0,2572,3824,0,1,14338,159,114704,90.17610062893081,3186222222.2222223,4416666.666666667,0.0,0.0,0.4025157232704403,49.9496855345912,1.484375
1836,64.31.13.148,4345,147.32.84.170,3389,6,64,4373,95,10044,40,68,581,94,40,105,889,136,0,0,1,0,0,0,1,0,6,6,6,6,0,0,0,0,0,64,4373,95,10044,17,88,0,0,2572,3824,0,1,14417,159,115336,90.67295597484276,3203777777.7777777,4416666.666666667,0.0,0.0,0.4025157232704403,50.44654088050314,1.484375
1837,64.31.13.148,4525,147.32.84.170,3389,6,64,4339,95,10044,40,67,581,94,40,105,889,136,0,0,1,0,0,0,1,0,6,6,6,6,0,0,0,0,0,64,4339,95,10044,17,88,0,0,2572,3824,0,1,14383,159,115064,90.45911949685535,3196222222.2222223,4416666.666666667,0.0,0.0,0.4025157232704403,50.23270440251572,1.484375
1838,64.31.13.148,4731,147.32.84.170,3389,6,64,4340,95,10044,40,67,581,93,40,105,889,136,1,0,1,0,0,0,2,0,6,6,6,6,0,0,0,0,0,64,4340,95,10044,17,88,0,0,2572,3824,0,1,14384,159,115072,90.46540880503144,3196444444.444444,4416666.666666667,0.0,0.0,0.4025157232704403,50.23899371069182,1.484375
1839,64.31.13.148,1033,147.32.84.170,3389,6,64,4359,95,10042,40,68,581,94,40,105,889,136,0,0,1,0,0,0,1,0,5,5,5,5,0,0,0,0,0,64,4359,95,10042,17,88,0,0,2572,3824,0,1,14401,159,115208,90.57232704402516,3840266666.6666665,5300000.0,0.0,0.0,0.4025157232704403,50.34591194968554,1.484375
1840,64.31.13.148,1190,147.32.84.170,3389,6,64,4314,95,10052,40,67,581,94,40,105,889,136,0,0,1,0,0,0,1,0,6,6,6,6,0,0,0,0,0,64,4314,95,10052,17,88,0,0,2572,3824,0,1,14366,159,114928,90.35220125786164,3192444444.444444,4416666.666666667,0.0,0.0,0.4025157232704403,50.125786163522015,1.484375
1841,64.31.13.148,1345,147.32.84.170,3389,6,64,4428,95,10052,40,69,581,94,40,105,889,136,0,0,1,0,0,0,1,0,6,6,6,6,0,0,0,0,0,64,4428,95,10052,17,88,0,0,2572,3824,0,1,14480,159,115840,91.06918238993711,3217777777.7777777,4416666.666666667,0.0,0.0,0.4025157232704403,50.84276729559748,1.484375
1842,64.31.13.148,1487,147.32.84.170,3389,6,64,4288,95,10046,40,67,581,93,40,105,889,136,1,0,1,0,0,0,1,0,6,6,6,6,0,0,0,0,0,64,4288,95,10046,17,88,0,0,2572,3824,0,1,14334,159,114672,90.15094339622641,3185333333.333333,4416666.666666667,0.0,0.0,0.4025157232704403,49.924528301886795,1.484375
1843,64.31.13.148,1656,147.32.84.170,3389,6,64,4371,95,10050,40,68,581,93,40,105,889,136,0,0,1,0,0,0,2,0,5,5,5,5,0,0,0,0,0,64,4371,95,10050,17,88,0,0,2572,3824,0,1,14421,159,115368,90.69811320754717,3845600000.0,5300000.0,0.0,0.0,0.4025157232704403,50.471698113207545,1.484375
1844,64.31.13.148,1801,147.32.84.170,3389,6,64,4348,95,10052,40,67,581,93,40,105,889,136,0,0,1,0,0,0,1,0,6,6,6,6,0,0,0,0,0,64,4348,95,10052,17,88,0,0,2572,3824,0,1,14400,159,115200,90.56603773584905,3200000000.0,4416666.666666667,0.0,0.0,0.4025157232704403,50.339622641509436,1.484375
1845,64.31.13.148,1964,147.32.84.170,3389,6,64,4292,95,10042,40,67,581,93,40,105,889,136,0,0,1,0,0,0,1,0,6,6,6,6,0,0,0,0,0,64,4292,95,10042,17,88,0,0,2572,3824,0,1,14334,159,114672,90.15094339622641,3185333333.333333,4416666.666666667,0.0,0.0,0.4025157232704403,49.924528301886795,1.484375
1846,64.31.13.148,2114,147.32.84.170,3389,6,64,4366,95,10036,40,68,581,93,40,105,889,136,1,0,1,0,0,0,2,0,7,7,7,7,0,0,0,0,0,64,4366,95,10036,17,88,0,0,2572,3824,0,1,14402,159,115216,90.57861635220125,2743238095.238095,3785714.2857142854,0.0,0.0,0.4025157232704403,50.35220125786164,1.484375
1847,64.31.13.148,2278,147.32.84.170,3389,6,64,4337,95,10050,40,67,581,94,40,105,889,136,0,0,1,0,0,0,1,0,5,5,5,5,0,0,0,0,0,64,4337,95,10050,17,88,0,0,2572,3824,0,1,14387,159,115096,90.48427672955975,3836533333.333333,5300000.0,0.0,0.0,0.4025157232704403,50.257861635220124,1.484375
1848,64.31.13.148,2421,147.32.84.170,3389,6,64,4295,95,10042,40,67,581,93,40,105,889,136,0,0,1,0,0,0,1,0,6,6,6,6,0,0,0,0,0,64,4295,95,10042,17,88,0,0,2572,3824,0,1,14337,159,114696,90.16981132075472,3186000000.0,4416666.666666667,0.0,0.0,0.4025157232704403,49.943396226415096,1.484375
1849,64.31.13.148,2590,147.32.84.170,3389,6,64,4373,95,10050,40,68,581,93,40,105,889,136,0,0,1,0,0,0,2,0,5,5,5,5,0,0,0,0,0,64,4373,95,10050,17,88,0,0,2572,3824,0,1,14423,159,115384,90.71069182389937,3846133333.333333,5300000.0,0.0,0.0,0.4025157232704403,50.484276729559745,1.484375
1850,64.31.13.148,2738,147.32.84.170,3389,6,64,4359,95,10042,40,68,581,93,40,105,889,136,0,0,1,0,0,0,1,0,6,6,6,6,0,0,0,0,0,64,4359,95,10042,17,88,0,0,2572,3824,0,1,14401,159,115208,90.57232704402516,3200222222.2222223,4416666.666666667,0.0,0.0,0.4025157232704403,50.34591194968554,1.484375
1851,64.31.13.148,2878,147.32.84.170,3389,6,64,4294,95,10048,40,67,581,93,40,105,889,136,1,0,1,0,0,0,1,0,6,6,6,6,0,0,0,0,0,64,4294,95,10048,17,88,0,0,2572,3824,0,1,14342,159,114736,90.20125786163523,3187111111.111111,4416666.666666667,0.0,0.0,0.4025157232704403,49.9748427672956,1.484375
1852,64.31.13.148,3031,147.32.84.170,3389,6,64,4288,95,10046,40,67,581,93,40,105,889,136,0,0,1,0,0,0,1,0,5,5,5,5,0,0,0,0,0,64,4288,95,10046,17,88,0,0,2572,3824,0,1,14334,159,114672,90.15094339622641,3822400000.0,5300000.0,0.0,0.0,0.4025157232704403,49.924528301886795,1.484375
1853,64.31.13.148,3165,147.32.84.170,3389,6,64,4371,95,10042,40,68,581,93,40,105,889,136,0,0,1,0,0,0,1,0,6,6,6,6,0,0,0,0,0,64,4371,95,10042,17,88,0,0,2572,3824,0,1,14413,159,115304,90.64779874213836,3202888888.888889,4416666.666666667,0.0,0.0,0.4025157232704403,50.42138364779874,1.484375
1854,64.31.13.148,3350,147.32.84.170,3389,6,64,4348,95,10052,40,67,581,93,40,105,889,136,0,0,1,0,0,0,1,0,6,6,6,6,0,0,0,0,0,64,4348,95,10052,17,88,0,0,2572,3824,0,1,14400,159,115200,90.56603773584905,3200000000.0,4416666.666666667,0.0,0.0,0.4025157232704403,50.339622641509436,1.484375
1855,64.31.13.148,3516,147.32.84.170,3389,6,64,4292,95,10044,40,67,581,93,40,105,889,136,0,0,1,0,0,0,1,0,5,5,5,5,0,0,0,0,0,64,4292,95,10044,17,88,0,0,2572,3824,0,1,14336,159,114688,90.16352201257861,3822933333.333333,5300000.0,0.0,0.0,0.4025157232704403,49.937106918238996,1.484375
1856,64.31.13.148,3637,147.32.84.170,3389,6,64,4295,95,10046,40,67,581,93,40,105,889,136,0,0,1,0,0,0,1,0,6,6,6,6,0,0,0,0,0,64,4295,95,10046,17,88,0,0,2572,3824,0,1,14341,159,114728,90.19496855345912,3186888888.888889,4416666.666666667,0.0,0.0,0.4025157232704403,49.9685534591195,1.484375
1857,64.31.13.148,3812,147.32.84.170,3389,6,64,4373,95,10042,40,68,581,93,40,105,889,136,1,0,1,0,0,0,2,0,6,6,6,6,0,0,0,0,0,64,4373,95,10042,17,88,0,0,2572,3824,0,1,14415,159,115320,90.66037735849056,3203333333.333333,4416666.666666667,0.0,0.0,0.4025157232704403,50.43396226415094,1.484375
1858,64.31.13.148,3954,147.32.84.170,3389,6,64,4295,95,10042,40,67,581,93,40,105,889,136,1,0,1,0,0,0,1,0,6,6,6,6,0,0,0,0,0,64,4295,95,10042,17,88,0,0,2572,3824,0,1,14337,159,114696,90.16981132075472,3186000000.0,4416666.666666667,0.0,0.0,0.4025157232704403,49.943396226415096,1.484375
1859,64.31.13.148,4122,147.32.84.170,3389,6,64,4373,95,10052,40,68,581,93,40,105,889,136,1,0,1,0,0,0,1,0,6,6,6,6,0,0,0,0,0,64,4373,95,10052,17,88,0,0,2572,3824,0,1,14425,159,115400,90.72327044025157,3205555555.5555553,4416666.666666667,0.0,0.0,0.4025157232704403,50.496855345911946,1.484375
1860,64.31.13.148,4298,147.32.84.170,3389,6,64,4295,95,10042,40,67,581,93,40,105,889,136,1,0,1,0,0,0,2,0,6,6,6,6,0,0,0,0,0,64,4295,95,10042,17,88,0,0,2572,3824,0,1,14337,159,114696,90.16981132075472,3186000000.0,4416666.666666667,0.0,0.0,0.4025157232704403,49.943396226415096,1.484375
1861,64.31.13.148,4466,147.32.84.170,3389,6,64,4373,95,10058,40,68,581,93,40,105,889,136,0,0,1,0,0,0,1,0,5,5,5,5,0,0,0,0,0,64,4373,95,10058,17,88,0,0,2572,3824,0,1,14431,159,115448,90.76100628930817,3848266666.6666665,5300000.0,0.0,0.0,0.4025157232704403,50.534591194968556,1.484375
1862,64.31.13.148,4654,147.32.84.170,3389,6,64,4302,95,10058,40,67,581,93,40,105,889,136,0,0,1,0,0,0,1,0,6,6,6,6,0,0,0,0,0,64,4302,95,10058,17,88,0,0,2572,3824,0,1,14360,159,114880,90.31446540880503,3191111111.111111,4416666.666666667,0.0,0.0,0.4025157232704403,50.088050314465406,1.484375
1863,64.31.13.148,4888,147.32.84.170,3389,6,64,4375,95,10050,40,68,581,94,40,105,889,136,0,0,1,0,0,0,1,0,6,6,6,6,0,0,0,0,0,64,4375,95,10050,17,88,0,0,2572,3824,0,1,14425,159,115400,90.72327044025157,3205555555.5555553,4416666.666666667,0.0,0.0,0.4025157232704403,50.496855345911946,1.484375
1864,64.31.13.148,1081,147.32.84.170,3389,6,64,4295,95,10044,40,67,581,93,40,105,889,136,1,0,1,0,0,0,2,0,6,6,6,6,0,0,0,0,0,64,4295,95,10044,17,88,0,0,2572,3824,0,1,14339,159,114712,90.18238993710692,3186444444.444444,4416666.666666667,0.0,0.0,0.4025157232704403,49.9559748427673,1.484375
1865,64.31.13.148,1227,147.32.84.170,3389,6,64,4295,95,10046,40,67,581,93,40,105,889,136,0,0,1,0,0,0,1,0,5,5,5,5,0,0,0,0,0,64,4295,95,10046,17,88,0,0,2572,3824,0,1,14341,159,114728,90.19496855345912,3824266666.6666665,5300000.0,0.0,0.0,0.4025157232704403,49.9685534591195,1.484375
1866,64.31.13.148,1381,147.32.84.170,3389,6,64,4309,95,10042,40,67,581,93,40,105,889,136,0,0,1,0,0,0,1,0,6,6,6,6,0,0,0,0,0,64,4309,95,10042,17,88,0,0,2572,3824,0,1,14351,159,114808,90.25786163522012,3189111111.111111,4416666.666666667,0.0,0.0,0.4025157232704403,50.0314465408805,1.484375
1867,64.31.13.148,1521,147.32.84.170,3389,6,64,4302,95,10052,40,67,581,93,40,105,889,136,1,0,1,0,0,0,2,0,6,6,6,6,0,0,0,0,0,64,4302,95,10052,17,88,0,0,2572,3824,0,1,14354,159,114832,90.27672955974843,3189777777.7777777,4416666.666666667,0.0,0.0,0.4025157232704403,50.0503144654088,1.484375
1868,64.31.13.148,1669,147.32.84.170,3389,6,64,4281,95,10056,40,66,581,93,40,105,889,136,0,0,1,0,0,0,1,0,5,5,5,5,0,0,0,0,0,64,4281,95,10056,17,88,0,0,2572,3824,0,1,14337,159,114696,90.16981132075472,3823200000.0,5300000.0,0.0,0.0,0.4025157232704403,49.943396226415096,1.484375
1869,64.31.13.148,1820,147.32.84.170,3389,6,64,4295,95,10054,40,67,581,93,40,105,889,136,0,0,1,0,0,0,1,0,6,6,6,6,0,0,0,0,0,64,4295,95,10054,17,88,0,0,2572,3824,0,1,14349,159,114792,90.24528301886792,3188666666.6666665,4416666.666666667,0.0,0.0,0.4025157232704403,50.0188679245283,1.484375
1870,64.31.13.148,1980,147.32.84.170,3389,6,64,4295,95,10042,40,67,581,93,40,105,889,136,0,0,1,0,0,0,1,0,6,6,6,6,0,0,0,0,0,64,4295,95,10042,17,88,0,0,2572,3824,0,1,14337,159,114696,90.16981132075472,3186000000.0,4416666.666666667,0.0,0.0,0.4025157232704403,49.943396226415096,1.484375
1871,64.31.13.148,2143,147.32.84.170,3389,6,64,4302,95,10048,40,67,581,93,40,105,889,136,1,0,1,0,0,0,1,0,6,6,6,6,0,0,0,0,0,64,4302,95,10048,17,88,0,0,2572,3824,0,1,14350,159,114800,90.25157232704403,3188888888.888889,4416666.666666667,0.0,0.0,0.4025157232704403,50.0251572327044,1.484375
1872,64.31.13.148,2285,147.32.84.170,3389,6,64,4267,95,10042,40,66,581,93,40,105,889,136,1,0,1,0,0,0,1,0,6,6,6,6,0,0,0,0,0,64,4267,95,10042,17,88,0,0,2572,3824,0,1,14309,159,114472,89.99371069182389,3179777777.7777777,4416666.666666667,0.0,0.0,0.4025157232704403,49.76729559748428,1.484375
1873,64.31.13.148,2546,147.32.84.170,3389,6,64,4302,95,10050,40,67,581,93,40,105,889,136,1,0,1,0,0,0,1,0,6,6,6,6,0,0,0,0,0,64,4302,95,10050,17,88,0,0,2572,3824,0,1,14352,159,114816,90.26415094339623,3189333333.333333,4416666.666666667,0.0,0.0,0.4025157232704403,50.0377358490566,1.484375
1874,64.31.13.148,2633,147.32.84.170,3389,6,64,4281,95,10050,40,66,581,93,40,105,889,136,0,0,1,0,0,0,1,0,5,5,5,5,0,0,0,0,0,64,4281,95,10050,17,88,0,0,2572,3824,0,1,14331,159,114648,90.13207547169812,3821600000.0,5300000.0,0.0,0.0,0.4025157232704403,49.905660377358494,1.484375
1875,64.31.13.148,2734,147.32.84.170,3389,6,64,4313,95,10048,40,67,581,93,40,105,889,136,1,0,1,0,0,0,1,0,6,6,6,6,0,0,0,0,0,64,4313,95,10048,17,88,0,0,2572,3824,0,1,14361,159,114888,90.32075471698113,3191333333.333333,4416666.666666667,0.0,0.0,0.4025157232704403,50.094339622641506,1.484375
1876,64.31.13.148,2932,147.32.84.170,3389,6,64,4309,95,10048,40,67,581,93,40,105,889,136,0,0,1,0,0,0,1,0,5,5,5,5,0,0,0,0,0,64,4309,95,10048,17,88,0,0,2572,3824,0,1,14357,159,114856,90.29559748427673,3828533333.333333,5300000.0,0.0,0.0,0.4025157232704403,50.069182389937104,1.484375
1877,64.31.13.148,3087,147.32.84.170,3389,6,64,4281,95,10054,40,66,581,93,40,105,889,136,0,0,1,0,0,0,1,0,6,6,6,6,0,0,0,0,0,64,4281,95,10054,17,88,0,0,2572,3824,0,1,14335,159,114680,90.15723270440252,3185555555.5555553,4416666.666666667,0.0,0.0,0.4025157232704403,49.930817610062896,1.484375
1878,64.31.13.148,3204,147.32.84.170,3389,6,64,4292,95,10042,40,67,581,93,40,105,889,136,0,0,1,0,0,0,1,0,5,5,5,5,0,0,0,0,0,64,4292,95,10042,17,88,0,0,2572,3824,0,1,14334,159,114672,90.15094339622641,3822400000.0,5300000.0,0.0,0.0,0.4025157232704403,49.924528301886795,1.484375
1879,64.31.13.148,3371,147.32.84.170,3389,6,64,4302,95,10046,40,67,581,93,40,105,889,136,1,0,1,0,0,0,1,0,6,6,6,6,0,0,0,0,0,64,4302,95,10046,17,88,0,0,2572,3824,0,1,14348,159,114784,90.23899371069183,3188444444.444444,4416666.666666667,0.0,0.0,0.4025157232704403,50.0125786163522,1.484375
1880,64.31.13.148,3536,147.32.84.170,3389,6,64,4295,95,10046,40,67,581,93,40,105,889,136,0,0,1,0,0,0,1,0,5,5,5,5,0,0,0,0,0,64,4295,95,10046,17,88,0,0,2572,3824,0,1,14341,159,114728,90.19496855345912,3824266666.6666665,5300000.0,0.0,0.0,0.4025157232704403,49.9685534591195,1.484375
1881,64.31.13.148,3695,147.32.84.170,3389,6,64,4281,95,10054,40,66,581,93,40,105,889,136,0,0,1,0,0,0,1,0,6,6,6,6,0,0,0,0,0,64,4281,95,10054,17,88,0,0,2572,3824,0,1,14335,159,114680,90.15723270440252,3185555555.5555553,4416666.666666667,0.0,0.0,0.4025157232704403,49.930817610062896,1.484375
1882,64.31.13.148,3862,147.32.84.170,3389,6,64,4267,95,10060,40,66,581,93,40,105,889,136,1,0,1,0,0,0,1,0,6,6,6,6,0,0,0,0,0,64,4267,95,10060,17,88,0,0,2572,3824,0,1,14327,159,114616,90.10691823899371,3183777777.7777777,4416666.666666667,0.0,0.0,0.4025157232704403,49.880503144654085,1.484375
1883,64.31.13.148,4019,147.32.84.170,3389,6,64,4288,95,10046,40,67,581,93,40,105,889,136,0,0,1,0,0,0,1,0,5,5,5,5,0,0,0,0,0,64,4288,95,10046,17,88,0,0,2572,3824,0,1,14334,159,114672,90.15094339622641,3822400000.0,5300000.0,0.0,0.0,0.4025157232704403,49.924528301886795,1.484375
1884,64.31.13.148,4171,147.32.84.170,3389,6,64,4380,95,10042,40,68,581,95,40,105,889,136,1,0,1,0,0,0,1,0,6,6,6,6,0,0,0,0,0,64,4380,95,10042,17,88,0,0,2572,3824,0,1,14422,159,115376,90.70440251572327,3204888888.888889,4416666.666666667,0.0,0.0,0.4025157232704403,50.477987421383645,1.484375
1885,64.31.13.148,4325,147.32.84.170,3389,6,64,4295,95,10050,40,67,581,93,40,105,889,136,0,0,1,0,0,0,1,0,5,5,5,5,0,0,0,0,0,64,4295,95,10050,17,88,0,0,2572,3824,0,1,14345,159,114760,90.22012578616352,3825333333.333333,5300000.0,0.0,0.0,0.4025157232704403,49.9937106918239,1.484375
1886,147.32.84.170,1094,147.32.84.171,139,6,21,2906,11,1364,40,138,316,91,40,124,344,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2906,11,1364,16,8,0,0,856,448,0,1,4270,32,34160,133.4375,0.0,0.0,0.0,0.0,0.65625,92.6875,0.5238095238095238
1887,147.32.84.170,1095,147.32.84.171,139,6,21,2906,11,1364,40,138,316,91,40,124,344,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2906,11,1364,16,8,0,0,856,448,0,1,4270,32,34160,133.4375,0.0,0.0,0.0,0.0,0.65625,92.6875,0.5238095238095238
1888,147.32.84.170,1096,147.32.84.171,139,6,21,2906,11,1364,40,138,316,91,40,124,344,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2906,11,1364,16,8,0,0,856,448,0,1,4270,32,34160,133.4375,0.0,0.0,0.0,0.0,0.65625,92.6875,0.5238095238095238
1889,147.32.84.170,1097,147.32.84.171,139,6,21,2906,11,1364,40,138,316,91,40,124,344,100,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,21,2906,11,1364,16,8,0,0,856,448,0,1,4270,32,34160,133.4375,5693333333.333333,5333333.333333333,0.0,0.0,0.65625,92.6875,0.5238095238095238
1890,147.32.84.170,1098,147.32.84.171,139,6,21,2906,11,1364,40,138,316,91,40,124,344,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2906,11,1364,16,8,0,0,856,448,0,1,4270,32,34160,133.4375,0.0,0.0,0.0,0.0,0.65625,92.6875,0.5238095238095238
1891,147.32.84.170,1099,147.32.84.171,139,6,21,2906,11,1364,40,138,316,91,40,124,344,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2906,11,1364,16,8,0,0,856,448,0,1,4270,32,34160,133.4375,0.0,0.0,0.0,0.0,0.65625,92.6875,0.5238095238095238
1892,147.32.84.170,1100,147.32.84.171,139,6,21,2906,11,1364,40,138,316,91,40,124,344,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2906,11,1364,16,8,0,0,856,448,0,1,4270,32,34160,133.4375,0.0,0.0,0.0,0.0,0.65625,92.6875,0.5238095238095238
1893,147.32.84.170,1101,147.32.84.171,139,6,21,2906,12,1404,40,138,316,91,40,117,344,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2906,12,1404,16,8,0,0,856,488,0,1,4310,33,34480,130.6060606060606,0.0,0.0,0.0,0.0,0.6363636363636364,89.87878787878788,0.5714285714285714
1894,147.32.84.170,3393,147.32.84.171,139,6,21,2906,11,1364,40,138,316,91,40,124,344,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2906,11,1364,16,8,0,0,856,448,0,1,4270,32,34160,133.4375,0.0,0.0,0.0,0.0,0.65625,92.6875,0.5238095238095238
1895,178.77.71.27,3414,147.32.84.170,3389,6,48,3267,104,89592,40,68,477,84,40,861,1500,671,1,0,1,0,1,0,1,0,21,21,21,21,0,0,0,0,0,48,3267,104,89592,14,61,0,0,1928,4176,0,1,92859,152,742872,610.9144736842105,5895809523.809524,1206349.2063492064,0.0,0.0,0.3157894736842105,570.7565789473684,2.1666666666666665
1896,147.32.84.170,2134,147.32.84.171,139,6,21,2906,16,1564,40,138,316,91,40,97,344,91,1,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,21,2906,16,1564,16,8,0,0,856,648,0,1,4470,37,35760,120.8108108108108,5960000000.0,6166666.666666666,0.0,0.0,0.5675675675675675,80.16216216216216,0.7619047619047619
